id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario
4935,23,3,2024-12-11,4,489.46
4936,18,148,2024-05-25,3,267.79
4937,1,52,2024-07-26,3,503.49
4938,7,46,2024-01-18,2,66.99
4939,32,39,2025-06-21,4,397.95
4940,6,42,2024-04-19,5,163.15
4941,22,90,2024-03-22,2,439.4
4942,49,82,2023-11-29,4,38.51
4943,46,29,2023-12-20,1,222.16
4944,20,99,2025-04-03,5,565.27
4945,7,129,2025-02-19,4,61.06
4946,13,134,2025-07-14,2,418.88
4947,1,181,2024-09-22,3,481.18
4948,4,25,2023-11-12,3,90.96
4949,25,177,2023-11-09,2,352.04
4950,42,150,2024-07-30,2,241.57
4951,10,146,2025-07-08,5,630.37
4952,21,137,2025-07-29,1,405.43
4953,21,175,2023-12-18,2,392.82
4954,4,197,2024-11-06,1,87.89
4955,11,22,2024-07-03,4,805.34
4956,5,188,2024-02-23,2,308.56
4957,2,197,2024-01-08,4,272.1
4958,40,153,2025-03-24,4,232.28
4959,37,166,2023-12-24,1,147.66
4960,23,155,2024-12-04,3,517.48
4961,27,127,2025-01-30,4,572.16
4962,42,163,2024-10-15,3,218.12
4963,20,199,2024-07-26,2,617.54
4964,26,64,2023-10-05,2,529.83
4965,33,41,2025-03-15,4,671.02
4966,42,21,2024-07-05,1,189.85
4967,13,168,2025-07-16,1,461.9
4968,21,15,2023-12-24,5,310.76
4969,11,97,2025-03-25,5,879.66
4970,16,139,2024-03-13,5,564.97
4971,2,113,2024-12-16,3,261.98
4972,45,41,2024-09-16,3,376.35
4973,15,196,2025-07-16,2,535.81
4974,44,41,2025-03-16,4,369.28
4975,36,19,2024-01-12,1,559.99
4976,36,44,2024-07-29,5,536.16
4977,35,131,2024-09-22,2,767.37
4978,37,38,2024-08-05,4,123.94
4979,5,16,2023-09-16,1,430.3
4980,11,176,2024-02-02,4,636.29
4981,19,30,2024-11-05,3,350.73
4982,10,68,2023-11-30,4,488.35
4983,20,157,2024-05-07,1,618.41
4984,25,74,2024-06-10,2,316.81
4985,31,3,2025-05-07,1,573.53
4986,50,54,2025-05-14,2,145.77
4987,24,161,2024-03-02,2,553.02
4988,14,20,2023-09-28,1,536.73
4989,7,133,2025-02-07,2,67.82
4990,10,141,2023-12-24,3,520.25
4991,35,195,2024-08-17,3,577.59
4992,16,152,2025-05-28,3,704.45
4993,49,110,2025-08-02,5,27.91
4994,19,195,2025-06-10,5,329.35
4995,28,171,2024-08-24,5,316.21
4996,28,118,2024-05-15,1,370.56
4997,18,138,2025-07-12,4,306.84
4998,38,153,2024-03-28,4,359.85
4999,49,77,2024-05-13,3,29.43
5000,43,99,2025-03-24,1,208.53
